purchaseorderid,purchaseorderdetailid,vendor_name,product_name,category,orderqty,unitprice,standardcost,vp_avg_price,price_deviation,price_deviation_pct,z_score,rejection_rate,line_total,anomaly_raw,is_anomaly,anomaly_flag,orderdate,order_year,order_month
215,511,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2023-08-15,2023.0,8.0
988,2199,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2024-09-28,2024.0,9.0
3197,7042,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-06-04,2025.0,6.0
1459,3297,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2024-12-17,2024.0,12.0
2170,4820,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-03-02,2025.0,3.0
1143,2585,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2024-11-10,2024.0,11.0
3908,8582,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-07-28,2025.0,7.0
2960,6535,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-05-15,2025.0,5.0
3829,8432,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-07-23,2025.0,7.0
373,838,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2024-05-22,2024.0,5.0
2881,6376,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-05-08,2025.0,5.0
1696,3786,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-01-09,2025.0,1.0
3750,8250,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-07-17,2025.0,7.0
565,1259,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2024-08-13,2024.0,8.0
3671,8091,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-07-11,2025.0,7.0
814,1811,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2024-09-03,2024.0,9.0
3355,7418,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-06-17,2025.0,6.0
1301,2937,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2024-11-28,2024.0,11.0
3118,6867,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-05-28,2025.0,5.0
2486,5514,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-04-02,2025.0,4.0
1617,3626,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-01-02,2025.0,1.0
2723,6045,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-04-23,2025.0,4.0
897,2009,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2024-09-10,2024.0,9.0
3987,8757,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-08-02,2025.0,8.0
1933,4330,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-02-09,2025.0,2.0
2328,5152,National Bike Association,LL Grip Tape,,60,3.381,0.0,3.381,0.0,0.0,0.0,0.0,202.86,-0.42945639973272287,False,Normal,2025-03-16,2025.0,3.0
1,1,"Litware, Inc.",Adjustable Race,,4,50.26,0.0,50.26343137254902,-0.0034313725490235925,-0.0068267773514913855,-7.001400420156325,0.0,201.04,-0.4284802782770886,False,Normal,2022-04-15,2022.0,4.0
188,459,"Custom Frames, Inc.",Metal Sheet 1,,550,8.862,0.0,8.862,0.0,0.0,0.0,0.0,4874.1,-0.4283194497142686,False,Normal,2023-06-22,2023.0,6.0
188,457,"Custom Frames, Inc.",Metal Sheet 5,,550,8.757,0.0,8.757,0.0,0.0,0.0,0.0,4816.35,-0.4282894001261734,False,Normal,2023-06-22,2023.0,6.0
870,1960,"Custom Frames, Inc.",Metal Sheet 7,,550,6.8775,0.0,6.8775,0.0,0.0,0.0,0.0,3782.63,-0.42788626670032204,False,Normal,2024-09-08,2024.0,9.0
3407,7530,"Custom Frames, Inc.",Metal Sheet 1,,550,8.862,0.0,8.862,0.0,0.0,0.0,0.0,4874.1,-0.42772079937484336,False,Normal,2025-06-20,2025.0,6.0
2617,5815,"Custom Frames, Inc.",Metal Sheet 1,,550,8.862,0.0,8.862,0.0,0.0,0.0,0.0,4874.1,-0.42772079937484336,False,Normal,2025-04-14,2025.0,4.0
1827,4094,"Custom Frames, Inc.",Metal Sheet 1,,550,8.862,0.0,8.862,0.0,0.0,0.0,0.0,4874.1,-0.42772079937484336,False,Normal,2025-01-26,2025.0,1.0
1913,4296,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-02-06,2025.0,2.0
116,264,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2023-03-09,2023.0,3.0
353,808,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-05-21,2024.0,5.0
1755,3933,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-01-19,2025.0,1.0
1834,4107,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-01-27,2025.0,1.0
3256,7171,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-06-09,2025.0,6.0
2703,6011,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-04-22,2025.0,4.0
2782,6172,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-04-29,2025.0,4.0
1281,2903,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-11-27,2024.0,11.0
877,1973,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-09-09,2024.0,9.0
2308,5115,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-03-13,2025.0,3.0
3177,7004,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-06-03,2025.0,6.0
756,1677,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-08-29,2024.0,8.0
3335,7380,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-06-16,2025.0,6.0
794,1774,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-09-02,2024.0,9.0
1597,3588,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-12-31,2024.0,12.0
3098,6830,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-05-27,2025.0,5.0
3493,7726,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-06-27,2025.0,6.0
628,1402,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-08-18,2024.0,8.0
3414,7543,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-06-22,2025.0,6.0
37,89,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2023-01-15,2023.0,1.0
1067,2407,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-10-19,2024.0,10.0
2071,4630,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-02-20,2025.0,2.0
2545,5665,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-04-08,2025.0,4.0
1992,4457,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-02-12,2025.0,2.0
711,1590,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-08-26,2024.0,8.0
2624,5828,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-04-15,2025.0,4.0
1202,2718,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-11-18,2024.0,11.0
1676,3753,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-01-08,2025.0,1.0
3572,7887,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-07-03,2025.0,7.0
1518,3420,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-12-23,2024.0,12.0
3019,6675,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-05-21,2025.0,5.0
3888,8545,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-07-26,2025.0,7.0
2229,4960,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-03-05,2025.0,3.0
3967,8719,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-07-31,2025.0,7.0
195,473,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2023-06-25,2023.0,6.0
462,1021,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-08-05,2024.0,8.0
2387,5289,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-03-23,2025.0,3.0
3809,8390,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-07-22,2025.0,7.0
2861,6345,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-05-07,2025.0,5.0
1123,2549,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-11-07,2024.0,11.0
3651,8060,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-07-10,2025.0,7.0
1439,3261,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-12-16,2024.0,12.0
545,1223,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2024-08-12,2024.0,8.0
2466,5456,Gardner Touring Cycles,ML Grip Tape,,60,3.9795,0.0,3.9795,0.0,0.0,0.0,0.0,238.77,-0.42769807104553415,False,Normal,2025-04-01,2025.0,4.0
1827,4092,"Custom Frames, Inc.",Metal Sheet 5,,550,8.757,0.0,8.757,0.0,0.0,0.0,0.0,4816.35,-0.4276907917862327,False,Normal,2025-01-26,2025.0,1.0
1511,3409,"Custom Frames, Inc.",Metal Sheet 5,,550,8.757,0.0,8.757,0.0,0.0,0.0,0.0,4816.35,-0.4276907917862327,False,Normal,2024-12-22,2024.0,12.0
3881,8534,"Custom Frames, Inc.",Metal Sheet 5,,550,8.757,0.0,8.757,0.0,0.0,0.0,0.0,4816.35,-0.4276907917862327,False,Normal,2025-07-26,2025.0,7.0
2617,5813,"Custom Frames, Inc.",Metal Sheet 5,,550,8.757,0.0,8.757,0.0,0.0,0.0,0.0,4816.35,-0.4276907917862327,False,Normal,2025-04-14,2025.0,4.0
2301,5104,"Custom Frames, Inc.",Metal Sheet 5,,550,8.757,0.0,8.757,0.0,0.0,0.0,0.0,4816.35,-0.4276907917862327,False,Normal,2025-03-13,2025.0,3.0
3091,6819,"Custom Frames, Inc.",Metal Sheet 5,,550,8.757,0.0,8.757,0.0,0.0,0.0,0.0,4816.35,-0.4276907917862327,False,Normal,2025-05-26,2025.0,5.0
3407,7528,"Custom Frames, Inc.",Metal Sheet 5,,550,8.757,0.0,8.757,0.0,0.0,0.0,0.0,4816.35,-0.4276907917862327,False,Normal,2025-06-20,2025.0,6.0
346,791,"Custom Frames, Inc.",Metal Bar 1,,550,11.6655,0.0,11.6655,0.0,0.0,0.0,0.0,6416.03,-0.42744656178664925,False,Normal,2024-05-13,2024.0,5.0
2696,5994,"Custom Frames, Inc.",Metal Bar 1,,550,11.6655,0.0,11.6655,0.0,0.0,0.0,0.0,6416.03,-0.42744656178664925,False,Normal,2025-04-21,2025.0,4.0
1906,4279,"Custom Frames, Inc.",Metal Bar 1,,550,11.6655,0.0,11.6655,0.0,0.0,0.0,0.0,6416.03,-0.42744656178664925,False,Normal,2025-02-05,2025.0,2.0
3486,7709,"Custom Frames, Inc.",Metal Bar 1,,550,11.6655,0.0,11.6655,0.0,0.0,0.0,0.0,6416.03,-0.42744656178664925,False,Normal,2025-06-26,2025.0,6.0
1116,2534,"Custom Frames, Inc.",Metal Bar 1,,550,11.6655,0.0,11.6655,0.0,0.0,0.0,0.0,6416.03,-0.42744656178664925,False,Normal,2024-11-06,2024.0,11.0
1528,3434,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2024-12-23,2024.0,12.0
2160,4798,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-02-28,2025.0,2.0
205,489,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2023-07-27,2023.0,7.0
1370,3104,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2024-12-05,2024.0,12.0
3029,6696,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-05-22,2025.0,5.0
2397,5304,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-03-25,2025.0,3.0
3108,6844,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-05-27,2025.0,5.0
2318,5129,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-03-16,2025.0,3.0
3977,8734,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-08-01,2025.0,8.0
3187,7019,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-06-03,2025.0,6.0
2950,6513,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-05-15,2025.0,5.0
3819,8411,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-07-22,2025.0,7.0
3740,8228,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-07-16,2025.0,7.0
1133,2566,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2024-11-10,2024.0,11.0
3898,8559,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-07-27,2025.0,7.0
2476,5470,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-04-01,2025.0,4.0
1686,3767,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-01-09,2025.0,1.0
1449,3276,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2024-12-16,2024.0,12.0
2239,4981,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-03-06,2025.0,3.0
2555,5681,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-04-08,2025.0,4.0
1765,3949,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-01-20,2025.0,1.0
47,104,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2023-01-15,2023.0,1.0
1077,2422,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2024-10-19,2024.0,10.0
3266,7185,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-06-10,2025.0,6.0
1607,3603,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-01-01,2025.0,1.0
978,2178,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2024-09-28,2024.0,9.0
126,278,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2023-03-09,2023.0,3.0
966,2154,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2024-09-25,2024.0,9.0
3345,7396,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,0.0,17319.23,-0.4272476344440025,False,Normal,2025-06-17,2025.0,6.0
2538,5650,"Custom Frames, Inc.",Metal Sheet 3,,550,9.6915,0.0,9.6915,0.0,0.0,0.0,0.0,5330.33,-0.4269987058553627,False,Normal,2025-04-07,2025.0,4.0
1748,3918,"Custom Frames, Inc.",Metal Sheet 3,,550,9.6915,0.0,9.6915,0.0,0.0,0.0,0.0,5330.33,-0.4269987058553627,False,Normal,2025-01-19,2025.0,1.0
3328,7365,"Custom Frames, Inc.",Metal Sheet 3,,550,9.6915,0.0,9.6915,0.0,0.0,0.0,0.0,5330.33,-0.4269987058553627,False,Normal,2025-06-15,2025.0,6.0
109,249,"Custom Frames, Inc.",Metal Plate 2,,550,15.8865,0.0,15.8865,0.0,0.0,0.0,0.0,8737.58,-0.42665797521785925,False,Normal,2023-03-08,2023.0,3.0
4004,8796,Integrated Sport Products,"Long-Sleeve Logo Jersey, M",Clothing,350,38.49,38.4923,38.49,0.0,0.0,0.0,0.0,13471.5,-0.4264154116081456,False,Normal,2024-11-02,2024.0,11.0
3098,6829,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-05-27,2025.0,5.0
2466,5455,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-04-01,2025.0,4.0
1518,3419,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2024-12-23,2024.0,12.0
2387,5288,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-03-23,2025.0,3.0
3809,8389,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-07-22,2025.0,7.0
2150,4781,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-02-27,2025.0,2.0
3651,8059,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-07-10,2025.0,7.0
1067,2406,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2024-10-19,2024.0,10.0
1360,3087,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2024-12-05,2024.0,12.0
3493,7725,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-06-27,2025.0,6.0
711,1589,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2024-08-26,2024.0,8.0
3335,7379,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-06-16,2025.0,6.0
3414,7542,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-06-22,2025.0,6.0
2624,5827,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-04-15,2025.0,4.0
2071,4629,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-02-20,2025.0,2.0
756,1676,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2024-08-29,2024.0,8.0
1281,2902,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2024-11-27,2024.0,11.0
3177,7003,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-06-03,2025.0,6.0
2308,5114,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-03-13,2025.0,3.0
794,1773,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2024-09-02,2024.0,9.0
1597,3587,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2024-12-31,2024.0,12.0
2703,6010,Gardner Touring Cycles,LL Grip Tape,,60,3.6015,0.0,3.6015,0.0,0.0,0.0,0.0,216.09,-0.4263012603387654,False,Normal,2025-04-22,2025.0,4.0
